store_code_uc,store_zip3,fips_state_code,fips_state_descr,fips_county_code,fips_county_descr,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,years_all
50638,28,44,RI,9,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
50665,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
50733,558,27,MN,137,SAINT LOUIS,1,1,1,1,1,1,1,1,1,1,10
51068,328,12,FL,95,ORANGE,1,1,1,1,1,1,1,1,1,1,10
51136,563,27,MN,145,STEARNS,1,1,1,1,1,1,1,1,1,1,10
51281,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,0,0,0,7
51412,954,6,CA,45,MENDOCINO,1,1,1,1,1,1,1,1,1,1,10
51604,181,42,PA,77,LEHIGH,1,1,1,1,1,1,1,1,1,1,10
52068,364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
52087,750,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,0,0,8
52250,133,36,NY,77,OTSEGO,1,1,1,1,1,1,1,1,1,1,10
52354,718,5,AR,91,MILLER,1,1,1,1,1,1,1,1,1,1,10
52495,711,22,LA,17,CADDO,1,1,1,1,1,1,1,1,1,1,10
52653,207,24,MD,33,PRNC GEORGES,1,1,1,1,1,1,1,1,1,1,10
52898,12,25,MA,3,BERKSHIRE,1,1,1,1,1,1,1,1,1,1,10
53083,329,12,FL,9,BREVARD,1,1,1,1,1,1,1,1,1,1,10
53459,462,18,IN,97,MARION,1,1,1,1,1,1,1,1,1,1,10
53640,744,40,OK,111,OKMULGEE,1,1,1,1,1,1,1,1,0,0,8
53680,385,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
53704,19,25,MA,9,ESSEX,1,1,1,1,1,1,1,1,1,1,10
53827,488,26,MI,73,ISABELLA,1,1,1,1,1,1,1,1,1,1,10
54102,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,0,0,8
54369,922,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
54415,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
54505,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,0,0,8
54714,224,51,VA,177,SPOTSYLVANIA,1,1,1,1,1,1,1,1,1,1,10
54889,380,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
54908,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,0,0,0,7
55039,955,6,CA,23,HUMBOLDT,1,1,1,1,1,1,0,0,0,0,6
55071,788,48,TX,323,MAVERICK,1,1,1,1,1,1,1,1,1,1,10
55098,860,4,AZ,5,COCONINO,1,1,1,1,1,1,1,1,1,1,10
55292,177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55339,344,12,FL,17,CITRUS,1,1,1,1,1,1,1,1,1,1,10
55605,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
55695,448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
55877,117,36,NY,103,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
56094,317,13,GA,261,SUMTER,1,1,1,1,1,1,0,0,0,0,6
56135,263,54,WV,33,HARRISON,1,1,1,1,1,1,1,1,1,1,10
56307,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
56501,626,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
56683,365,1,AL,3,BALDWIN,1,1,1,1,1,1,1,1,1,1,10
56692,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,1,1,1,1,10
56710,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,0,0,0,0,6
56819,837,16,ID,1,ADA,1,1,1,1,1,1,1,1,1,1,10
56900,317,13,GA,261,SUMTER,1,1,1,1,1,1,0,0,0,0,6
56928,207,24,MD,33,PRNC GEORGES,1,1,1,1,1,1,1,1,1,1,10
57086,681,31,NE,55,DOUGLAS,1,1,1,1,1,1,1,1,1,1,10
57113,349,12,FL,111,SAINT LUCIE,1,1,1,1,1,1,0,0,0,0,6
57307,670,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57457,955,6,CA,23,HUMBOLDT,1,1,1,1,1,1,0,0,0,0,6
57489,136,36,NY,89,ST LAWRENCE,1,1,1,1,1,1,1,1,1,1,10
57631,245,51,VA,19,BEDFORD,1,1,1,1,1,1,1,1,1,1,10
57710,756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
57833,440,39,OH,93,LORAIN,1,1,1,1,1,1,0,0,0,0,6
57906,806,8,CO,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
58698,797,48,TX,329,MIDLAND,1,1,1,1,1,1,1,1,1,1,10
58919,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
58929,117,36,NY,103,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
58943,207,24,MD,33,PRNC GEORGES,1,1,1,1,1,1,1,1,1,1,10
58966,306,13,GA,105,ELBERT,1,1,1,1,1,1,1,1,1,1,10
59223,945,6,CA,13,CONTRA COSTA,1,1,1,1,1,1,1,1,1,1,10
59322,700,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59341,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,0,0,8
59469,104,36,NY,5,BRONX,1,1,1,1,1,1,1,1,1,1,10
59472,955,6,CA,23,HUMBOLDT,1,1,1,1,1,1,1,1,1,1,10
59608,302,13,GA,35,BUTTS,1,1,1,1,1,1,1,1,1,1,10
59749,212,24,MD,5,BALTIMORE,1,1,1,1,1,1,1,1,1,1,10
59907,628,17,IL,81,JEFFERSON,1,1,1,1,1,1,1,1,0,0,8
60175,302,13,GA,255,SPALDING,1,1,1,1,1,1,1,1,1,1,10
60310,254,54,WV,3,BERKELEY,1,1,1,1,1,1,1,1,1,1,10
60401,309,13,GA,245,RICHMOND,1,1,1,1,1,1,1,1,1,1,10
60482,28,44,RI,9,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
60531,393,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
60550,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,0,0,0,7
60749,666,20,KS,177,SHAWNEE,1,1,1,1,1,1,1,1,1,1,10
60808,530,55,WI,117,SHEBOYGAN,1,1,1,1,1,1,1,1,1,1,10
61095,30,33,NH,15,ROCKINGHAM,1,1,1,1,1,1,1,1,1,1,10
61189,29,44,RI,7,PROVIDENCE,1,1,1,1,1,1,0,0,0,0,6
61207,748,40,OK,125,POTTAWATOMIE,1,1,1,1,1,1,1,1,1,1,10
61220,832,16,ID,11,BINGHAM,1,1,1,1,1,1,0,0,0,0,6
61252,381,47,TN,157,SHELBY,1,1,1,1,1,1,1,1,1,1,10
61326,191,42,PA,101,PHILADELPHIA,1,1,1,1,1,1,1,1,1,1,10
61487,955,6,CA,23,HUMBOLDT,1,1,1,1,1,1,1,1,1,1,10
61533,34,33,NH,5,CHESHIRE,1,1,1,1,1,1,1,1,1,1,10
61546,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,0,0,8
61623,307,13,GA,129,GORDON,1,1,1,1,1,1,1,1,1,1,10
61740,278,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
61922,492,26,MI,91,LENAWEE,1,1,1,1,1,1,1,1,1,1,10
62143,748,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
62325,145,36,NY,117,WAYNE,1,1,1,1,1,1,1,1,1,0,9
62832,838,16,ID,55,KOOTENAI,1,1,1,1,1,1,1,1,1,1,10
62986,217,24,MD,43,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
63022,605,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
63036,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,0,0,0,0,6
63131,155,42,PA,111,SOMERSET,1,1,1,1,1,1,1,1,1,1,10
63145,524,19,IA,113,LINN,1,1,1,1,1,1,1,1,1,1,10
63281,303,13,GA,89,DE KALB,1,1,1,1,1,1,1,1,1,1,10
63353,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
63389,263,54,WV,33,HARRISON,1,1,1,1,1,1,1,1,1,1,10
63534,628,17,IL,121,MARION,1,1,1,1,1,1,1,1,1,1,10
63561,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,0,0,0,0,6
63638,410,21,KY,15,BOONE,1,1,1,1,1,1,1,1,1,1,10
63756,360,1,AL,5,BARBOUR,1,1,1,1,1,1,1,1,1,1,10
63770,300,13,GA,67,COBB,1,1,1,1,1,1,1,1,1,1,10
63792,373,47,TN,65,HAMILTON,1,1,1,1,1,1,1,0,0,0,7
63964,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,0,9
64041,633,29,MO,219,WARREN,1,1,1,1,1,1,1,1,1,1,10
64158,650,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
64159,351,1,AL,121,TALLADEGA,1,1,1,1,1,1,1,1,1,1,10
64195,373,47,TN,11,BRADLEY,1,1,1,1,1,1,1,0,0,0,7
64308,955,6,CA,15,DEL NORTE,1,1,1,1,1,1,1,1,1,1,10
64340,388,28,MS,117,PRENTISS,1,1,1,1,1,1,1,1,1,1,10
64693,623,17,IL,1,ADAMS,1,1,1,1,1,1,1,1,1,1,10
64743,268,54,WV,23,GRANT,1,1,1,1,1,1,0,0,0,0,6
64915,322,12,FL,31,DUVAL,1,1,1,1,1,1,1,1,1,1,10
64965,67,9,CT,5,LITCHFIELD,1,1,1,1,1,1,1,1,1,1,10
65011,317,13,GA,95,DOUGHERTY,1,1,1,1,1,1,1,1,1,1,10
65051,296,45,SC,7,ANDERSON,1,1,1,1,1,1,1,1,1,1,10
65128,908,6,CA,37,LOS ANGELES,1,1,1,1,1,1,0,0,0,0,6
65146,136,36,NY,45,JEFFERSON,1,1,1,1,1,1,1,1,1,0,9
65327,658,29,MO,77,GREENE,1,1,1,1,1,1,1,1,1,1,10
65367,439,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
65454,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,0,0,0,0,6
65653,272,37,NC,1,ALAMANCE,1,1,1,1,1,1,1,1,1,1,10
65689,10,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
65952,470,18,IN,115,OHIO,1,1,1,1,1,1,1,1,1,1,10
66056,586,38,ND,33,GOLDEN VLY,1,1,1,1,1,1,1,1,1,1,10
66260,68,9,CT,1,FAIRFIELD,1,1,1,1,1,1,0,0,0,0,6
66459,581,38,ND,17,CASS,1,1,1,1,1,1,1,1,1,1,10
66536,655,29,MO,105,LACLEDE,1,1,1,1,1,1,1,1,1,1,10
66708,526,19,IA,57,DES MOINES,1,1,1,1,1,1,1,1,1,1,10
66758,242,51,VA,195,WISE,1,1,1,1,1,1,1,1,0,0,8
66849,853,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
67016,144,36,NY,37,GENESEE,1,1,1,1,1,1,0,0,0,0,6
67161,440,39,OH,7,ASHTABULA,1,1,1,1,1,1,1,1,1,1,10
67216,745,40,OK,121,PITTSBURG,1,1,1,1,1,1,1,1,1,1,10
67564,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
67700,750,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
67704,10,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
67785,705,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
68058,953,6,CA,99,STANISLAUS,1,1,1,1,1,1,1,1,1,1,10
68370,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
68542,323,12,FL,129,WAKULLA,1,1,1,1,1,1,1,1,1,1,10
68742,275,37,NC,183,WAKE,1,1,1,1,1,1,1,1,1,1,10
68877,295,45,SC,33,DILLON,1,1,1,1,1,1,1,1,1,1,10
69126,526,19,IA,111,LEE,1,1,1,1,1,1,1,1,1,1,10
69176,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
69280,379,47,TN,93,KNOX,1,1,1,1,1,1,1,1,1,1,10
69348,317,13,GA,177,LEE,1,1,1,1,1,1,1,1,1,1,10
69421,42,23,ME,1,ANDROSCOGGIN,1,1,1,1,1,1,1,1,1,1,10
69470,605,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
69593,70,34,NJ,13,ESSEX,1,1,1,1,1,1,1,1,1,1,10
69673,482,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
69683,791,48,TX,375,POTTER,1,1,1,1,1,1,1,1,1,1,10
69801,24,25,MA,17,MIDDLESEX,1,1,1,1,1,1,1,1,1,1,10
70086,797,48,TX,389,REEVES,1,1,1,1,1,1,1,1,1,1,10
70122,10,25,MA,15,HAMPSHIRE,1,1,1,1,1,1,1,1,1,1,10
70538,773,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
70788,750,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
70874,601,17,IL,89,KANE,1,1,1,1,1,1,1,1,1,1,10
70879,330,12,FL,86,MIAMI-DADE,1,1,1,1,1,1,1,1,1,1,10
71205,70,34,NJ,3,BERGEN,1,1,1,1,1,1,1,1,1,1,10
71412,790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71594,681,31,NE,55,DOUGLAS,1,1,1,1,1,1,1,1,1,1,10
71621,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,0,0,0,0,6
71698,844,49,UT,57,WEBER,1,1,1,1,1,1,1,1,1,1,10
71734,10,25,MA,15,HAMPSHIRE,1,1,1,1,1,1,1,1,1,1,10
71900,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
71907,377,47,TN,145,ROANE,1,1,1,1,1,1,1,1,1,1,10
72043,770,48,TX,201,HARRIS,1,1,1,1,1,1,1,1,1,1,10
72219,662,20,KS,91,JOHNSON,1,1,1,1,1,1,1,1,1,1,10
72400,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
72504,841,49,UT,35,SALT LAKE,1,1,1,1,1,1,1,1,1,1,10
72533,228,51,VA,165,ROCKINGHAM,1,1,1,1,1,1,1,1,1,1,10
72772,601,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
73025,29,44,RI,7,PROVIDENCE,1,1,1,1,1,1,1,1,1,1,10
73048,42,23,ME,17,OXFORD,1,1,1,1,1,1,0,0,0,0,6
73080,615,17,IL,143,PEORIA,1,1,1,1,1,1,1,1,1,0,9
73220,70,34,NJ,31,PASSAIC,1,1,1,1,1,1,1,1,1,1,10
73310,843,49,UT,3,BOX ELDER,1,1,1,1,1,1,1,1,1,1,10
73428,21,25,MA,25,SUFFOLK,1,1,1,1,1,1,1,1,1,1,10
73559,614,17,IL,187,WARREN,1,1,1,1,1,1,1,1,1,1,10
73609,300,13,GA,67,COBB,1,1,1,1,1,1,1,1,1,1,10
73713,820,56,WY,21,LARAMIE,1,1,1,1,1,1,1,1,1,1,10
73750,380,47,TN,157,SHELBY,1,1,1,1,1,1,1,1,1,1,10
73781,180,42,PA,95,NORTHAMPTON,1,1,1,1,1,1,1,1,1,1,10
74116,829,56,WY,37,SWEETWATER,1,1,1,1,1,1,1,1,1,1,10
74184,295,45,SC,51,HORRY,1,1,1,1,1,1,1,1,1,1,10
74234,232,51,VA,41,CHESTERFIELD,1,1,1,1,1,1,1,1,1,1,10
74519,853,4,AZ,12,LA PAZ,1,1,1,1,1,1,1,1,1,1,10
74570,871,35,NM,1,BERNALILLO,1,1,1,1,1,1,1,1,1,1,10
74818,218,24,MD,47,WORCESTER,1,1,1,1,1,1,1,1,1,1,10
75039,410,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
75040,74,34,NJ,3,BERGEN,1,1,1,1,1,1,1,1,1,1,10
75112,605,17,IL,43,DU PAGE,1,1,1,1,1,1,1,1,1,1,10
75286,49,23,ME,11,KENNEBEC,1,1,1,1,1,1,1,1,1,1,10
75442,795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
75846,80,34,NJ,7,CAMDEN,1,1,1,1,1,1,1,1,1,1,10
75878,750,48,TX,85,COLLIN,1,1,1,1,1,1,1,1,1,1,10
76272,44,23,ME,19,PENOBSCOT,1,1,1,1,1,1,1,1,1,1,10
76430,186,42,PA,79,LUZERNE,1,1,1,1,1,1,1,1,1,1,10
76652,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
76833,791,48,TX,375,POTTER,1,1,1,1,1,1,1,1,1,1,10
77073,752,48,TX,113,DALLAS,1,1,1,1,1,1,1,0,0,0,7
77078,49,23,ME,19,PENOBSCOT,1,1,1,1,1,1,1,1,1,1,10
77245,856,4,AZ,3,COCHISE,1,1,1,1,1,1,1,1,1,1,10
77274,840,49,UT,11,DAVIS,1,1,1,1,1,1,1,1,1,1,10
77639,494,26,MI,121,MUSKEGON,1,1,1,1,1,1,1,1,1,1,10
78088,853,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
78097,757,48,TX,213,HENDERSON,1,1,1,1,1,1,1,1,1,1,10
78445,797,48,TX,329,MIDLAND,1,1,1,1,1,1,1,1,1,1,10
78454,928,6,CA,65,RIVERSIDE,1,1,1,1,1,1,1,1,1,1,10
78667,373,47,TN,65,HAMILTON,1,1,1,1,1,1,1,1,1,1,10
78690,49,23,ME,25,SOMERSET,1,1,1,1,1,1,1,1,1,1,10
78988,10,25,MA,13,HAMPDEN,1,1,1,1,1,1,1,1,1,1,10
79251,365,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
79746,482,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
80066,953,6,CA,77,SAN JOAQUIN,1,1,1,1,1,1,1,1,1,1,10
80278,853,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
80279,217,24,MD,21,FREDERICK,1,1,1,1,1,1,1,1,1,1,10
80373,773,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
80863,448,39,OH,173,WOOD,1,1,1,1,1,1,1,1,1,1,10
80872,331,12,FL,86,MIAMI-DADE,1,1,1,1,1,1,1,1,1,1,10
81488,392,28,MS,49,HINDS,1,1,1,1,1,1,1,1,1,1,10
81582,977,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2
81592,114,36,NY,81,QUEENS,1,1,1,1,1,1,1,1,1,1,10
81669,342,12,FL,81,MANATEE,1,1,1,1,1,1,1,1,1,1,10
81886,398,13,GA,131,GRADY,1,1,1,1,1,1,0,0,0,0,6
82081,300,13,GA,121,FULTON,1,1,1,1,1,1,1,1,1,1,10
82293,708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
82475,495,26,MI,81,KENT,1,1,1,1,1,1,1,1,1,1,10
82843,456,39,OH,79,JACKSON,1,1,1,1,1,1,1,1,1,1,10
82887,316,13,GA,185,LOWNDES,1,1,1,1,1,1,1,1,1,1,10
83123,485,26,MI,49,GENESEE,1,1,1,1,1,1,1,1,1,1,10
83423,199,10,DE,5,SUSSEX,1,1,1,1,1,1,1,1,1,1,10
83503,320,12,FL,19,CLAY,1,1,1,1,1,1,1,1,1,1,10
83616,935,6,CA,37,LOS ANGELES,1,1,1,1,1,1,1,1,1,1,10
83684,440,39,OH,93,LORAIN,1,1,1,1,1,1,1,1,1,0,9
83905,856,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
84096,376,47,TN,179,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
84490,339,12,FL,71,LEE,1,1,1,1,1,1,1,1,1,1,10
84735,486,26,MI,143,ROSCOMMON,1,1,1,1,1,1,0,0,0,0,6
84893,451,39,OH,71,HIGHLAND,1,1,1,1,1,1,1,1,1,1,10
84902,221,51,VA,153,PRNC WILLIAM,1,1,1,1,1,1,1,1,1,1,10
84947,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
85114,729,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
85115,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
85133,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
85296,120,36,NY,21,COLUMBIA,1,1,1,1,1,1,1,1,1,1,10
85305,989,53,WA,77,YAKIMA,1,1,1,1,1,1,1,1,1,1,10
85513,317,13,GA,205,MITCHELL,1,1,1,1,1,1,0,0,0,0,6
85518,853,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
85536,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
85708,797,48,TX,329,MIDLAND,1,1,1,1,1,1,1,1,1,1,10
85921,891,32,NV,3,CLARK,1,1,1,1,1,1,1,1,1,1,10
85939,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
85957,722,5,AR,119,PULASKI,1,1,1,1,1,1,1,1,1,1,10
86270,112,36,NY,47,KINGS,1,1,1,1,1,1,1,1,1,1,10
86324,956,6,CA,113,YOLO,1,1,1,1,1,1,1,1,1,1,10
86505,797,48,TX,495,WINKLER,1,1,1,1,1,1,1,1,0,0,8
86514,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
86727,880,35,NM,13,DONA ANA,1,1,1,1,1,1,1,1,1,1,10
86732,283,37,NC,163,SAMPSON,1,1,1,1,1,1,1,1,1,1,10
86745,782,48,TX,29,BEXAR,1,1,1,1,1,1,1,1,1,1,10
86954,365,1,AL,3,BALDWIN,1,1,1,1,1,1,1,1,1,1,10
87130,731,40,OK,109,OKLAHOMA,1,1,1,1,1,1,1,1,1,1,10
87293,240,51,VA,161,ROANOKE,1,1,1,1,1,1,1,1,1,1,10
87533,554,27,MN,53,HENNEPIN,1,1,1,1,1,1,1,1,1,1,10
87723,224,51,VA,177,SPOTSYLVANIA,1,1,1,1,1,1,1,1,1,1,10
87769,604,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
87769,606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
87868,761,48,TX,439,TARRANT,1,1,1,1,1,1,1,1,0,0,8
87936,750,48,TX,113,DALLAS,1,1,1,1,1,1,1,1,1,1,10
87972,864,4,AZ,15,MOHAVE,1,1,1,1,1,1,1,1,1,1,10
88022,64,9,CT,9,NEW HAVEN,1,1,1,1,1,1,0,0,0,0,6
88126,482,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
88153,49,23,ME,11,KENNEBEC,1,1,1,1,1,1,1,1,1,1,10
88240,717,5,AR,139,UNION,1,1,1,1,1,1,1,1,1,1,10
88339,852,4,AZ,13,MARICOPA,1,1,1,1,1,1,1,1,1,1,10
88362,488,26,MI,155,SHIAWASSEE,1,1,1,1,1,1,1,1,1,1,10
88375,871,35,NM,1,BERNALILLO,1,1,1,1,1,1,1,1,0,0,8
88485,201,51,VA,153,PRNC WILLIAM,1,1,1,1,1,1,1,1,1,1,10
88503,372,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
88529,480,26,MI,125,OAKLAND,1,1,1,1,1,1,1,1,1,1,10
88932,427,21,KY,93,HARDIN,1,1,1,1,1,1,1,1,1,1,10
89145,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
89181,530,55,WI,131,WASHINGTON,1,1,1,1,1,1,1,1,1,1,10
89231,64,9,CT,9,NEW HAVEN,1,1,1,1,1,1,0,0,0,0,6
89335,402,21,KY,111,JEFFERSON,1,1,1,1,1,1,1,1,1,1,10
89548,620,17,IL,119,MADISON,1,1,1,1,1,1,1,1,1,1,10
89584,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,0,0,0,0,6
89631,400,21,KY,29,BULLITT,1,1,1,1,1,1,1,1,1,1,10
89729,481,26,MI,163,WAYNE,1,1,1,1,1,1,1,1,1,1,10
89951,604,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,1,10
89987,465,18,IN,39,ELKHART,1,1,1,1,1,1,1,1,1,1,10
90105,851,4,AZ,21,PINAL,1,1,1,1,1,1,1,1,1,1,10
90141,441,39,OH,35,CUYAHOGA,1,1,1,1,1,1,1,1,1,1,10
90354,606,17,IL,31,COOK,1,1,1,1,1,1,1,1,1,0,9
90390,956,6,CA,5,AMADOR,1,1,1,1,1,1,1,1,1,1,10
90440,64,9,CT,9,NEW HAVEN,1,1,1,1,1,1,0,0,0,0,6
90500,366,1,AL,97,MOBILE,1,1,1,1,1,1,1,1,1,1,10
90535,446,39,OH,169,WAYNE,1,1,1,1,1,1,1,1,1,1,10
90793,465,18,IN,99,MARSHALL,1,1,1,1,1,1,1,1,1,0,9
90947,442,39,OH,153,SUMMIT,1,1,1,1,1,1,1,1,1,1,10
91160,537,55,WI,25,DANE,1,1,1,1,1,1,1,1,1,1,10
91169,773,48,TX,339,MONTGOMERY,1,1,1,1,1,1,1,1,1,1,10
91196,871,35,NM,43,SANDOVAL,1,1,1,1,1,1,1,1,1,0,9
91310,210,24,MD,3,ANNE ARUNDEL,1,1,1,1,1,1,1,1,1,1,10
91341,767,48,TX,309,MCLENNAN,1,1,1,1,1,1,1,1,1,1,10
91563,515,19,IA,155,POTTAWATTAMI,1,1,1,1,1,1,1,1,1,1,10
91599,936,6,CA,19,FRESNO,1,1,1,1,1,1,1,1,1,1,10
91712,956,6,CA,67,SACRAMENTO,1,1,1,1,1,1,1,1,1,1,10
91753,379,47,TN,93,KNOX,1,1,1,1,1,1,1,1,1,1,10
91772,223,51,VA,13,ARLINGTON,1,1,1,1,1,1,1,1,1,1,10
91961,398,13,GA,273,TERRELL,1,1,1,1,1,1,1,1,1,1,10
91966,601,17,IL,89,KANE,1,1,1,1,1,1,1,1,1,1,10
92002,206,24,MD,37,ST MARYS,1,1,1,1,1,1,1,1,1,0,9
92125,530,55,WI,133,WAUKESHA,1,1,1,1,1,1,1,1,1,1,10
92156,336,12,FL,57,HILLSBOROUGH,1,1,1,1,1,1,1,1,1,1,10
92212,370,47,TN,187,WILLIAMSON,1,1,1,1,1,1,1,1,1,1,10
92238,305,13,GA,291,UNION,1,1,1,1,1,1,1,1,1,1,10
92369,662,20,KS,91,JOHNSON,1,1,1,1,1,1,1,1,1,1,10
92518,956,6,CA,67,SACRAMENTO,1,1,1,1,1,1,1,1,1,1,10
92559,618,17,IL,19,CHAMPAIGN,1,1,1,1,1,1,1,1,1,1,10
92641,87,34,NJ,29,OCEAN,1,1,1,1,1,1,1,1,1,1,10
92772,23,25,MA,23,PLYMOUTH,1,1,1,1,1,1,1,1,1,1,10
92808,183,42,PA,89,MONROE,1,1,1,1,1,1,1,1,1,0,9
92962,275,37,NC,191,WAYNE,1,1,1,1,1,1,1,1,1,1,10
92999,442,39,OH,133,PORTAGE,1,1,1,1,1,1,1,1,1,1,10
93175,641,29,MO,95,JACKSON,1,1,1,1,1,1,1,1,1,1,10
93356,334,12,FL,99,PALM BEACH,1,1,1,1,1,1,1,1,1,1,10
93578,641,29,MO,95,JACKSON,1,1,1,1,1,1,1,1,1,1,10
93768,280,37,NC,119,MECKLENBURG,1,1,1,1,1,1,1,1,1,1,10
93981,973,41,OR,47,MARION,1,1,1,1,1,1,1,1,1,1,10
94017,614,17,IL,95,KNOX,1,1,1,1,1,1,1,1,1,1,10
94127,600,17,IL,111,MCHENRY,1,1,1,1,1,1,1,1,1,1,10
94131,981,53,WA,33,KING,1,1,1,1,1,1,1,1,1,1,10
94162,225,51,VA,159,RICHMOND,1,1,1,1,1,1,1,1,1,0,9
94171,301,13,GA,15,BARTOW,1,1,1,1,1,1,1,1,1,1,10
94333,313,0,0,0,0,0,0,0,0,0,0,1,1,1,1,4
94384,445,39,OH,99,MAHONING,1,1,1,1,1,1,1,1,1,1,10
94574,300,13,GA,135,GWINNETT,1,1,1,1,1,1,1,1,1,1,10
94823,291,45,SC,75,ORANGEBURG,1,1,1,1,1,1,1,1,1,1,10
